id,key,value,type
477510212,created_by,ArcGIS Exporter,regular
477510812,created_by,ArcGIS Exporter,regular
477510996,created_by,ArcGIS Exporter,regular
477511024,created_by,ArcGIS Exporter,regular
477511206,created_by,ArcGIS Exporter,regular
477512730,created_by,ArcGIS Exporter,regular
477513047,created_by,ArcGIS Exporter,regular
477514654,created_by,ArcGIS Exporter,regular
477517354,created_by,ArcGIS Exporter,regular
477518210,created_by,ArcGIS Exporter,regular
477518823,created_by,ArcGIS Exporter,regular
477518878,created_by,ArcGIS Exporter,regular
477519625,created_by,ArcGIS Exporter,regular
477520006,created_by,ArcGIS Exporter,regular
477520193,created_by,ArcGIS Exporter,regular
477520373,created_by,ArcGIS Exporter,regular
477525344,created_by,ArcGIS Exporter,regular
477527103,created_by,ArcGIS Exporter,regular
477527273,created_by,ArcGIS Exporter,regular
477527378,created_by,ArcGIS Exporter,regular
477530784,created_by,ArcGIS Exporter,regular
477531115,created_by,ArcGIS Exporter,regular
477532239,created_by,ArcGIS Exporter,regular
477533248,created_by,ArcGIS Exporter,regular
477533604,created_by,ArcGIS Exporter,regular
477534644,created_by,ArcGIS Exporter,regular
477534985,created_by,ArcGIS Exporter,regular
477553820,created_by,ArcGIS Exporter,regular
477553872,created_by,ArcGIS Exporter,regular
477553977,created_by,ArcGIS Exporter,regular
477559974,created_by,ArcGIS Exporter,regular
477562228,created_by,ArcGIS Exporter,regular
477565203,created_by,ArcGIS Exporter,regular
477626271,created_by,ArcGIS Exporter,regular
477627430,created_by,ArcGIS Exporter,regular
477630156,created_by,ArcGIS Exporter,regular
477631935,created_by,ArcGIS Exporter,regular
477632013,created_by,ArcGIS Exporter,regular
477650601,created_by,ArcGIS Exporter,regular
477650674,created_by,ArcGIS Exporter,regular
477651637,created_by,ArcGIS Exporter,regular
477651710,created_by,ArcGIS Exporter,regular
477664890,created_by,ArcGIS Exporter,regular
477664963,created_by,ArcGIS Exporter,regular
477674093,created_by,ArcGIS Exporter,regular
477674388,created_by,ArcGIS Exporter,regular
477676192,created_by,ArcGIS Exporter,regular
477676681,created_by,ArcGIS Exporter,regular
477676761,created_by,ArcGIS Exporter,regular
477676828,created_by,ArcGIS Exporter,regular
477677613,created_by,ArcGIS Exporter,regular
477677784,created_by,ArcGIS Exporter,regular
477678260,created_by,ArcGIS Exporter,regular
477678329,created_by,ArcGIS Exporter,regular
477679778,created_by,ArcGIS Exporter,regular
477680548,created_by,ArcGIS Exporter,regular
477680582,created_by,ArcGIS Exporter,regular
477680769,created_by,ArcGIS Exporter,regular
477681040,created_by,ArcGIS Exporter,regular
477681060,created_by,ArcGIS Exporter,regular
477682894,created_by,ArcGIS Exporter,regular
477691535,created_by,ArcGIS Exporter,regular
477692399,created_by,ArcGIS Exporter,regular
477695345,created_by,ArcGIS Exporter,regular
477697143,created_by,ArcGIS Exporter,regular
477716603,created_by,ArcGIS Exporter,regular
477717130,created_by,ArcGIS Exporter,regular
477720124,created_by,ArcGIS Exporter,regular
477723387,created_by,ArcGIS Exporter,regular
477725050,created_by,ArcGIS Exporter,regular
477725402,created_by,ArcGIS Exporter,regular
477726061,created_by,ArcGIS Exporter,regular
477726174,created_by,ArcGIS Exporter,regular
477726911,created_by,ArcGIS Exporter,regular
477727143,created_by,ArcGIS Exporter,regular
477729073,created_by,ArcGIS Exporter,regular
477741674,created_by,ArcGIS Exporter,regular
477783185,created_by,ArcGIS Exporter,regular
477783241,created_by,ArcGIS Exporter,regular
477785920,created_by,ArcGIS Exporter,regular
477788094,created_by,ArcGIS Exporter,regular
477789046,created_by,ArcGIS Exporter,regular
477789182,created_by,ArcGIS Exporter,regular
477790114,created_by,ArcGIS Exporter,regular
477791066,created_by,ArcGIS Exporter,regular
477795450,created_by,ArcGIS Exporter,regular
477795534,created_by,ArcGIS Exporter,regular
477795895,created_by,ArcGIS Exporter,regular
477796553,created_by,ArcGIS Exporter,regular
477797094,created_by,ArcGIS Exporter,regular
477797139,created_by,ArcGIS Exporter,regular
477797980,created_by,ArcGIS Exporter,regular
477798124,created_by,ArcGIS Exporter,regular
477799155,created_by,ArcGIS Exporter,regular
477799212,created_by,ArcGIS Exporter,regular
477803321,created_by,ArcGIS Exporter,regular
477804437,created_by,ArcGIS Exporter,regular
477804986,created_by,ArcGIS Exporter,regular
477805639,created_by,ArcGIS Exporter,regular
477805700,created_by,ArcGIS Exporter,regular
477805937,created_by,ArcGIS Exporter,regular
477807067,created_by,ArcGIS Exporter,regular
477807209,created_by,ArcGIS Exporter,regular
477807268,created_by,ArcGIS Exporter,regular
483037580,created_by,ArcGIS Exporter,regular
483039157,created_by,ArcGIS Exporter,regular
483039579,created_by,ArcGIS Exporter,regular
483039698,created_by,ArcGIS Exporter,regular
483041211,created_by,ArcGIS Exporter,regular
483041253,created_by,ArcGIS Exporter,regular
483041701,created_by,ArcGIS Exporter,regular
483041754,created_by,ArcGIS Exporter,regular
483042272,created_by,ArcGIS Exporter,regular
483042415,created_by,ArcGIS Exporter,regular
483042729,created_by,ArcGIS Exporter,regular
483042760,created_by,ArcGIS Exporter,regular
483042805,created_by,ArcGIS Exporter,regular
483042945,created_by,ArcGIS Exporter,regular
483043230,created_by,ArcGIS Exporter,regular
483043522,created_by,ArcGIS Exporter,regular
483043632,created_by,ArcGIS Exporter,regular
483044770,created_by,ArcGIS Exporter,regular
483045001,created_by,ArcGIS Exporter,regular
483046193,created_by,ArcGIS Exporter,regular
483047607,created_by,ArcGIS Exporter,regular
483047718,created_by,ArcGIS Exporter,regular
483048936,created_by,ArcGIS Exporter,regular
483049666,created_by,ArcGIS Exporter,regular
483049741,created_by,ArcGIS Exporter,regular
483049745,created_by,ArcGIS Exporter,regular
483050744,created_by,ArcGIS Exporter,regular
483050810,created_by,ArcGIS Exporter,regular
483050858,created_by,ArcGIS Exporter,regular
483051029,created_by,ArcGIS Exporter,regular
483051423,created_by,ArcGIS Exporter,regular
483052659,created_by,ArcGIS Exporter,regular
483052665,created_by,ArcGIS Exporter,regular
483053339,created_by,ArcGIS Exporter,regular
483054484,created_by,ArcGIS Exporter,regular
483054581,created_by,ArcGIS Exporter,regular
483054829,created_by,ArcGIS Exporter,regular
483055415,created_by,ArcGIS Exporter,regular
483055480,created_by,ArcGIS Exporter,regular
483055953,created_by,ArcGIS Exporter,regular
483055971,created_by,ArcGIS Exporter,regular
483056366,created_by,ArcGIS Exporter,regular
483056374,created_by,ArcGIS Exporter,regular
483057321,created_by,ArcGIS Exporter,regular
483059057,created_by,ArcGIS Exporter,regular
483059114,created_by,ArcGIS Exporter,regular
483061087,created_by,ArcGIS Exporter,regular
483061662,created_by,ArcGIS Exporter,regular
483061703,created_by,ArcGIS Exporter,regular
483061911,created_by,ArcGIS Exporter,regular
483062334,created_by,ArcGIS Exporter,regular
483062446,created_by,ArcGIS Exporter,regular
483062676,created_by,ArcGIS Exporter,regular
483062788,created_by,ArcGIS Exporter,regular
483064026,created_by,ArcGIS Exporter,regular
483064689,created_by,ArcGIS Exporter,regular
483064849,created_by,ArcGIS Exporter,regular
483064882,created_by,ArcGIS Exporter,regular
483065593,created_by,ArcGIS Exporter,regular
483065884,created_by,ArcGIS Exporter,regular
483065970,created_by,ArcGIS Exporter,regular
483066335,created_by,ArcGIS Exporter,regular
483066361,created_by,ArcGIS Exporter,regular
483066580,created_by,ArcGIS Exporter,regular
483066581,created_by,ArcGIS Exporter,regular
483066597,created_by,ArcGIS Exporter,regular
483066746,created_by,ArcGIS Exporter,regular
483066770,created_by,ArcGIS Exporter,regular
483066920,created_by,ArcGIS Exporter,regular
483067245,created_by,ArcGIS Exporter,regular
483067287,created_by,ArcGIS Exporter,regular
483067519,created_by,ArcGIS Exporter,regular
483068312,created_by,ArcGIS Exporter,regular
483068396,created_by,ArcGIS Exporter,regular
483068909,created_by,ArcGIS Exporter,regular
483069164,created_by,ArcGIS Exporter,regular
483069199,created_by,ArcGIS Exporter,regular
483069327,created_by,ArcGIS Exporter,regular
483069340,created_by,ArcGIS Exporter,regular
483072837,created_by,ArcGIS Exporter,regular
483073112,created_by,ArcGIS Exporter,regular
483073428,created_by,ArcGIS Exporter,regular
483073596,created_by,ArcGIS Exporter,regular
483073599,created_by,ArcGIS Exporter,regular
483074323,created_by,ArcGIS Exporter,regular
483074496,created_by,ArcGIS Exporter,regular
483074684,created_by,ArcGIS Exporter,regular
483075251,created_by,ArcGIS Exporter,regular
483075315,created_by,ArcGIS Exporter,regular
483078130,created_by,ArcGIS Exporter,regular
483078160,created_by,ArcGIS Exporter,regular
483078296,created_by,ArcGIS Exporter,regular
483078421,created_by,ArcGIS Exporter,regular
483078745,created_by,ArcGIS Exporter,regular
483079304,created_by,ArcGIS Exporter,regular
483079463,created_by,ArcGIS Exporter,regular
483080143,created_by,ArcGIS Exporter,regular
483080462,created_by,ArcGIS Exporter,regular
483080897,created_by,ArcGIS Exporter,regular
483080962,created_by,ArcGIS Exporter,regular
483081409,created_by,ArcGIS Exporter,regular
483081910,created_by,ArcGIS Exporter,regular
483087127,created_by,ArcGIS Exporter,regular
483087235,created_by,ArcGIS Exporter,regular
483087566,created_by,ArcGIS Exporter,regular
483088642,created_by,ArcGIS Exporter,regular
483088775,created_by,ArcGIS Exporter,regular
483090066,created_by,ArcGIS Exporter,regular
483090127,created_by,ArcGIS Exporter,regular
483091622,created_by,ArcGIS Exporter,regular
483093067,created_by,ArcGIS Exporter,regular
483093159,created_by,ArcGIS Exporter,regular
483093298,created_by,ArcGIS Exporter,regular
483093307,created_by,ArcGIS Exporter,regular
483093826,created_by,ArcGIS Exporter,regular
483093851,created_by,ArcGIS Exporter,regular
483094326,created_by,ArcGIS Exporter,regular
483097710,created_by,ArcGIS Exporter,regular
483102669,created_by,ArcGIS Exporter,regular
483104029,created_by,ArcGIS Exporter,regular
483104294,created_by,ArcGIS Exporter,regular
483105655,created_by,ArcGIS Exporter,regular
483105844,created_by,ArcGIS Exporter,regular
483227645,created_by,ArcGIS Exporter,regular
483227694,created_by,ArcGIS Exporter,regular
483227806,created_by,ArcGIS Exporter,regular
483227979,created_by,ArcGIS Exporter,regular
483228209,created_by,ArcGIS Exporter,regular
483228520,created_by,ArcGIS Exporter,regular
483232480,created_by,ArcGIS Exporter,regular
483232839,created_by,ArcGIS Exporter,regular
483233537,created_by,ArcGIS Exporter,regular
483236462,created_by,ArcGIS Exporter,regular
483237092,created_by,ArcGIS Exporter,regular
483237590,created_by,ArcGIS Exporter,regular
483239536,created_by,ArcGIS Exporter,regular
483239940,created_by,ArcGIS Exporter,regular
483241356,created_by,ArcGIS Exporter,regular
483242593,created_by,ArcGIS Exporter,regular
483242838,created_by,ArcGIS Exporter,regular
483254685,created_by,ArcGIS Exporter,regular
483255597,created_by,ArcGIS Exporter,regular
483255818,created_by,ArcGIS Exporter,regular
483256165,created_by,ArcGIS Exporter,regular
483256326,created_by,ArcGIS Exporter,regular
483256587,created_by,ArcGIS Exporter,regular
483256791,created_by,ArcGIS Exporter,regular
483257545,created_by,ArcGIS Exporter,regular
483257754,created_by,ArcGIS Exporter,regular
483257922,created_by,ArcGIS Exporter,regular
483267394,created_by,ArcGIS Exporter,regular
483267555,created_by,ArcGIS Exporter,regular
483267601,created_by,ArcGIS Exporter,regular
483268408,created_by,ArcGIS Exporter,regular
483268855,created_by,ArcGIS Exporter,regular
483278352,created_by,ArcGIS Exporter,regular
483280078,created_by,ArcGIS Exporter,regular
483280743,created_by,ArcGIS Exporter,regular
483280878,created_by,ArcGIS Exporter,regular
483281178,created_by,ArcGIS Exporter,regular
483632245,created_by,ArcGIS Exporter,regular
483641911,created_by,ArcGIS Exporter,regular
483644355,created_by,ArcGIS Exporter,regular
483646853,created_by,ArcGIS Exporter,regular
483646931,created_by,ArcGIS Exporter,regular
483646957,created_by,ArcGIS Exporter,regular
483647555,created_by,ArcGIS Exporter,regular
483647990,created_by,ArcGIS Exporter,regular
483649031,created_by,ArcGIS Exporter,regular
483649349,created_by,ArcGIS Exporter,regular
483649695,created_by,ArcGIS Exporter,regular
483650110,created_by,ArcGIS Exporter,regular
483650202,created_by,ArcGIS Exporter,regular
483650223,created_by,ArcGIS Exporter,regular
483650665,created_by,ArcGIS Exporter,regular
483651417,created_by,ArcGIS Exporter,regular
483651468,created_by,ArcGIS Exporter,regular
483653198,created_by,ArcGIS Exporter,regular
483659578,created_by,ArcGIS Exporter,regular
483659686,created_by,ArcGIS Exporter,regular
483660433,created_by,ArcGIS Exporter,regular
483660974,created_by,ArcGIS Exporter,regular
483661428,created_by,ArcGIS Exporter,regular
483666266,created_by,ArcGIS Exporter,regular
483666475,created_by,ArcGIS Exporter,regular
483666479,created_by,ArcGIS Exporter,regular
483667324,created_by,ArcGIS Exporter,regular
483667432,created_by,ArcGIS Exporter,regular
483675748,created_by,ArcGIS Exporter,regular
483676786,created_by,ArcGIS Exporter,regular
483678128,created_by,ArcGIS Exporter,regular
483686247,created_by,ArcGIS Exporter,regular
483941882,created_by,ArcGIS Exporter,regular
483960332,created_by,ArcGIS Exporter,regular
483960609,created_by,ArcGIS Exporter,regular
483961815,created_by,ArcGIS Exporter,regular
483962088,created_by,ArcGIS Exporter,regular
483962279,created_by,ArcGIS Exporter,regular
483962743,created_by,ArcGIS Exporter,regular
483967371,created_by,ArcGIS Exporter,regular
483967517,created_by,ArcGIS Exporter,regular
483967728,created_by,ArcGIS Exporter,regular
483968783,created_by,ArcGIS Exporter,regular
483969606,created_by,ArcGIS Exporter,regular
483974981,created_by,ArcGIS Exporter,regular
483980077,created_by,ArcGIS Exporter,regular
483980187,created_by,ArcGIS Exporter,regular
483981777,created_by,ArcGIS Exporter,regular
483985824,created_by,ArcGIS Exporter,regular
483986562,created_by,ArcGIS Exporter,regular
483986995,created_by,ArcGIS Exporter,regular
483987610,created_by,ArcGIS Exporter,regular
483987651,created_by,ArcGIS Exporter,regular
483987930,created_by,ArcGIS Exporter,regular
483988066,created_by,ArcGIS Exporter,regular
483988184,created_by,ArcGIS Exporter,regular
483990263,created_by,ArcGIS Exporter,regular
483994357,created_by,ArcGIS Exporter,regular
484013121,created_by,ArcGIS Exporter,regular
484014118,created_by,ArcGIS Exporter,regular
484014758,created_by,ArcGIS Exporter,regular
484015065,created_by,ArcGIS Exporter,regular
484015068,created_by,ArcGIS Exporter,regular
484015862,created_by,ArcGIS Exporter,regular
484015998,created_by,ArcGIS Exporter,regular
484016784,created_by,ArcGIS Exporter,regular
484016901,created_by,ArcGIS Exporter,regular
484017255,created_by,ArcGIS Exporter,regular
484017692,created_by,ArcGIS Exporter,regular
484018611,created_by,ArcGIS Exporter,regular
484020582,created_by,ArcGIS Exporter,regular
484029290,created_by,ArcGIS Exporter,regular
484031555,created_by,ArcGIS Exporter,regular
484031631,created_by,ArcGIS Exporter,regular
484031743,created_by,ArcGIS Exporter,regular
484031853,created_by,ArcGIS Exporter,regular
484031893,created_by,ArcGIS Exporter,regular
484031918,created_by,ArcGIS Exporter,regular
484032342,created_by,ArcGIS Exporter,regular
484032402,created_by,ArcGIS Exporter,regular
484032567,created_by,ArcGIS Exporter,regular
484032578,created_by,ArcGIS Exporter,regular
484032658,created_by,ArcGIS Exporter,regular
484032764,created_by,ArcGIS Exporter,regular
484032797,created_by,ArcGIS Exporter,regular
484032865,created_by,ArcGIS Exporter,regular
484033331,created_by,ArcGIS Exporter,regular
484033952,created_by,ArcGIS Exporter,regular
484066613,created_by,ArcGIS Exporter,regular
484068958,created_by,ArcGIS Exporter,regular
484070361,created_by,ArcGIS Exporter,regular
484070428,created_by,ArcGIS Exporter,regular
484071464,created_by,ArcGIS Exporter,regular
484071689,created_by,ArcGIS Exporter,regular
484071838,created_by,ArcGIS Exporter,regular
484072246,created_by,ArcGIS Exporter,regular
484072524,created_by,ArcGIS Exporter,regular
484073586,created_by,ArcGIS Exporter,regular
484074433,created_by,ArcGIS Exporter,regular
484074866,created_by,ArcGIS Exporter,regular
484075739,created_by,ArcGIS Exporter,regular
484075787,created_by,ArcGIS Exporter,regular
484076733,created_by,ArcGIS Exporter,regular
484077086,created_by,ArcGIS Exporter,regular
484077152,created_by,ArcGIS Exporter,regular
484077684,created_by,ArcGIS Exporter,regular
484077763,created_by,ArcGIS Exporter,regular
484077796,created_by,ArcGIS Exporter,regular
502793580,highway,bus_stop,regular
591987366,railway,switch,regular
592003470,name,163rd Street-Amsterdam Avenue (C),regular
592003470,network,New York City Subway,regular
592003470,railway,station,regular
592003470,wheelchair,no,regular
597937472,name,Graham Avenue (L),regular
597937472,network,New York City Subway,regular
597937472,railway,station,regular
597937472,wheelchair,no,regular
598227919,highway,traffic_signals,regular
695054578,highway,traffic_signals,regular
695054578,traffic_signals,signal,regular
736619177,name,Battle of the Bulge Monument,regular
736619177,historic,monument,regular
760205193,highway,traffic_signals,regular
760252402,highway,traffic_signals,regular
764658360,highway,turning_circle,regular
764718313,foot,yes,regular
764718313,barrier,gate,regular
764718313,bicycle,yes,regular
764718313,motorcar,yes,regular
764734024,amenity,bench,regular
765365613,ele,56.6029053,regular
765365613,name,Audubon Playground,regular
765365613,amenity,toilets,regular
765597700,ref,NJ 4,regular
766194492,railway,level_crossing,regular
766783700,highway,traffic_signals,regular
810279875,shop,supermarket,regular
810279875,operator,King Kullen,regular
877616129,power,tower,regular
877616129,source,Yahoo,regular
877616144,power,tower,regular
877616144,source,Yahoo,regular
916646762,type,broad_leafed,regular
916646762,natural,tree,regular
976027296,power,pole,regular
983247352,highway,traffic_signals,regular
983247352,traffic_signals,signal,regular
983314300,highway,crossing,regular
1014098486,ref,W4 W,regular
1014098486,exit_to,Southern State Pky West;New York,regular
1014098486,highway,motorway_junction,regular
1027246830,source,tiger_import_dch_v0.6_20070829,regular
1027246830,tlid,147661739:147661743:147661744:147661748,tiger
1027246830,county,"Nassau, NY",tiger
1027246830,upload_uuid,bulk_upload.pl-9e2fc80e-9312-407e-9603-ca030ab40414,tiger
1031118712,power,tower,regular
1101710275,power,tower,regular
1110553622,power,tower,regular
1111108083,power,tower,regular
1111119988,power,tower,regular
1190121426,railway,switch,regular
1292794350,name,Park Avenue Tavern,regular
1292794350,amenity,pub,regular
1297480222,shop,creatures of comfort,regular
1299532756,railway,subway_entrance,regular
1363590850,highway,turning_circle,regular
1381157951,highway,traffic_signals,regular
1389073894,highway,turning_circle,regular
1413119314,railway,level_crossing,regular
1432326224,name,Highland Park Laundry and Dry Cleaning,regular
1432326224,shop,laundry,regular
1545497777,power,tower,regular
1570387214,power,tower,regular
1595833078,power,tower,regular
1596486755,amenity,bicycle_parking,regular
1596486755,street,Bergen Street,addr
1596486755,housenumber,864,addr
1654599920,name,Temple Beth Rishon,regular
1654599920,amenity,place_of_worship,regular
1654599920,religion,jewish,regular
1707826922,amenity,fast_food,regular
1714261556,power,tower,regular
1718728409,amenity,drinking_water,regular
1737296888,tourism,viewpoint,regular
1739790312,railway,buffer_stop,regular
1752676614,name,Edgewater Free Public Library,regular
1752676614,amenity,library,regular
1752676614,street,Hudson Avenue,addr
1752676614,opening_hours,Mo-We 10:00-21:00; Th-Fr 10:00-18:00; Sa 10:00-17:00,regular
1752676614,housenumber,49,addr
1761539675,name,Bais Medrash Machzikei Torah,regular
1761539675,amenity,place_of_worship,regular
1761539675,religion,jewish,regular
1761539675,denomination,orthodox_sephardi,regular
1770836556,name,Garden Shop,regular
1770836556,shop,gift,regular
1773060099,highway,traffic_signals,regular
1779977856,barrier,gate,regular
1779977856,foot,yes,regular
1796232707,power,tower,regular
1798849161,power,pole,regular
1871930245,power,tower,regular
1873813883,name,L'Allegria Pizza Restaurant,regular
1873813883,phone,+1 212 265 6777,regular
1873813883,amenity,restaurant,regular
1873813883,cuisine,pizza,regular
1873813883,website,http://lallegriapizza.com/,regular
1873813883,city,New York,addr
1873813883,state,NY,addr
1873813883,street,9th Avenue,addr
1873813883,country,US,addr
1873813883,postcode,10036,addr
1873813883,housenumber,623,addr
1904344036,highway,turning_circle,regular
1904847201,highway,traffic_signals,regular
1919595910,highway,traffic_signals,regular
1931456903,amenity,bench,regular
1963229521,power,pole,regular
1978292365,name,American Shoe Repair,regular
1978292365,craft,shoemaker,regular
1986069483,power,pole,regular
1986072757,power,pole,regular
1986618991,power,tower,regular
1986619442,power,tower,regular
2006467203,power,pole,regular
2007042466,power,pole,regular
2012381065,power,pole,regular
2012381746,power,pole,regular
2014577631,power,pole,regular
2033395115,railway,switch,regular
2035678968,railway,buffer_stop,regular
2035757147,power,tower,regular
2084110639,name,Student Mall PC Labs,regular
2084110639,access,private,regular
2084110639,entrance,yes,regular
2123313745,name,Volodymyrs Clinic,regular
2123313745,amenity,pharmacy,regular
2123313745,website,http://www.mayoclinic.org/,regular
2123313745,city,new york,addr
2123313745,state,NY,addr
2123313745,dispensing,yes,regular
2123313745,country,US,addr
2123313745,opening_hours,24/7,regular
2131546597,name,Rockaway Beach,regular
2131546597,place,suburb,regular
2131546597,wikidata,Q62289,regular
2131546597,wikipedia,"en:Rockaway Beach, Queens",regular
2141113446,natural,tree,regular
2141113446,leaf_type,broadleaved,regular
2141113446,denotation,avenue,regular
2151385486,natural,tree,regular
2151385486,leaf_type,broadleaved,regular
2151385486,denotation,urban,regular
2183010479,name,Pearl Hair Styling,regular
2183010479,shop,hairdresser,regular
2211595855,power,pole,regular
2211973355,power,pole,regular
2211973503,power,pole,regular
2211973654,power,pole,regular
2211975118,power,pole,regular
2216453053,power,pole,regular
2216863506,power,pole,regular
2216863542,power,pole,regular
2259029896,name,Eastern White Pine,regular
2259029896,natural,tree,regular
2274508446,highway,crossing,regular
2274508446,crossing,marked,regular
2274516044,name,Q9,regular
2274516044,bench,no,regular
2274516044,highway,bus_stop,regular
2274516044,shelter,no,regular
2274516044,local_ref,Q10,regular
2274516044,Bearing,N,naptan
2274516044,public_transport,stop_area,regular
2276383002,ref,1002500048,regular
2276383002,amenity,post_box,regular
2276383002,operator,United States Postal Service,regular
2276383002,collection_times,Mo-Fr 12:00; Sa 09:00,regular
2286024447,name,86th St Entrance,regular
2286024447,railway,subway_entrance,regular
2296369146,name,Shreeji Deli Corp (Chuckie's),regular
2296369146,shop,deli,regular
2328486870,amenity,drinking_water,regular
2328547713,amenity,toilets,regular
2345795302,name,Good Enough To Eat,regular
2345795302,amenity,restaurant,regular
2345795302,cuisine,american,regular
2345795302,website,http://goodenoughtoeat.com/,regular
2345795302,city,New York,addr
2345795302,state,NY,addr
2345795302,street,Columbus Avenue,addr
2345795302,country,US,addr
2345795302,postcode,10024,addr
2345795302,housenumber,520,addr
2363987766,crossing,zebra,regular
2363987766,highway,crossing,regular
2372930707,name,Dunkin' Donuts,regular
2372930707,amenity,fast_food,regular
2377128169,name,Lasagna Ristorante,regular
2377128169,amenity,restaurant,regular
2377128169,cuisine,italian,regular
2377128169,website,http://lasagnarestaurant.com/,regular
2377128169,city,New York,addr
2377128169,state,NY,addr
2377128169,street,8th Avenue,addr
2377128169,country,US,addr
2377128169,postcode,10011,addr
2377128169,housenumber,196,addr
2382189271,height,10,regular
2382189271,natural,tree,regular
2382189271,leaf_type,broadleaved,regular
2382189271,denotation,avenue,regular
2384399634,name,Mobil,regular
2384399634,amenity,fuel,regular
2392137443,name,Unitarian Church,regular
2392137443,amenity,place_of_worship,regular
2392137443,website,http://www.uucsr.org/,regular
2392137443,religion,unitarian_universalist,regular
2392137443,official_name,Unitarian Universalist Congregation at Shelter Rock,regular
2394011221,aeroway,helipad,regular
2404083427,source,Bing Sat Images,regular
2404083427,highway,crossing,regular
2477681652,amenity,bench,regular
2477681652,covered,no,regular
2477681652,city,Brooklyn,addr
2477681652,wheelchair,yes,regular
2478897605,name,Modell's,regular
2478897605,shop,sports,regular
2493806454,street,Grandview Avenue,addr
2493806454,postcode,10303,addr
2493806454,housenumber,36,addr
2494046377,street,21st Avenue,addr
2494046377,postcode,11214,addr
2494046377,housenumber,8633,addr
2494071148,street,Hicks Street,addr
2494071148,postcode,11201,addr
2494071148,housenumber,230,addr
2494112567,street,Turner Place,addr
2494112567,postcode,11218,addr
2494112567,housenumber,1,addr
2494128889,street,East 9th Street,addr
2494128889,postcode,11218,addr
2494128889,housenumber,202,addr
2494172181,street,Henry Street,addr
2494172181,postcode,11231,addr
2494172181,housenumber,572,addr
2494202791,street,Clinton Street,addr
2494202791,postcode,11201,addr
2494202791,housenumber,111,addr
2494254712,street,Fulton Street,addr
2494254712,postcode,11201,addr
2494254712,housenumber,413,addr
2494291137,street,8th Street,addr
2494291137,postcode,11215,addr
2494291137,housenumber,117,addr
2494328799,street,Surfside Plaza,addr
2494328799,postcode,10307,addr
2494328799,housenumber,122,addr
2494365131,street,Scribner Avenue,addr
2494365131,postcode,10301,addr
2494365131,housenumber,42,addr
2494372778,street,3rd Avenue,addr
2494372778,postcode,11215,addr
2494372778,housenumber,292,addr
2494375094,street,Jersey Street,addr
2494375094,postcode,10301,addr
2494375094,housenumber,262A,addr
2501575586,name,Best Buy,regular
2501575586,shop,electronics,regular
2504882511,highway,traffic_signals,regular
2514117206,street,Bay Street,addr
2514117206,postcode,10305,addr
2514117206,housenumber,987,addr
2523842105,street,Johnson Avenue,addr
2523842105,postcode,10307,addr
2523842105,housenumber,69,addr
2523842114,street,Amboy Road,addr
2523842114,postcode,10307,addr
2523842114,housenumber,7451,addr
2523868456,street,Manhattan Street,addr
2523868456,postcode,10307,addr
2523868456,housenumber,290B,addr
2526690021,street,Oakland Avenue,addr
2526690021,postcode,10310,addr
2526690021,housenumber,295,addr
2526767682,street,Arlo Road,addr
2526767682,postcode,10301,addr
2526767682,housenumber,155B,addr
2527519587,street,51st Street,addr
2527519587,postcode,11232,addr
2527519587,housenumber,48,addr
2529229945,street,Dubois Avenue,addr
2529229945,postcode,10310,addr
2529229945,housenumber,187,addr
2529229950,street,Dubois Avenue,addr
2529229950,postcode,10310,addr
2529229950,housenumber,206,addr
2539225357,ref,1002400027,regular
2539225357,amenity,post_box,regular
2539225357,operator,United States Postal Service,regular
2539225357,collection_times,Mo-Fr 10:00; Mo-Fr 14:00; Sa 11:00,regular
2540791674,street,Princewood Avenue,addr
2540791674,postcode,10309,addr
2540791674,housenumber,4,addr
2541561237,street,Farragut Road,addr
2541561237,postcode,11203,addr
2541561237,housenumber,4924,addr
2541582610,street,Vedder Avenue,addr
2541582610,postcode,10314,addr
2541582610,housenumber,72,addr
2541780104,street,Center Market Street,addr
2541780104,postcode,11236,addr
2541780104,housenumber,62,addr
2541784659,street,East 86th Street,addr
2541784659,postcode,11236,addr
2541784659,housenumber,273,addr
2541940849,street,138th Avenue,addr
2541940849,postcode,11422,addr
2541940849,housenumber,234-1,addr
2542063476,street,Melissa Street,addr
2542063476,postcode,10314,addr
2542063476,housenumber,35,addr
2542990903,street,Clarendon Road,addr
2542990903,postcode,11203,addr
2542990903,housenumber,4802,addr
2543132115,street,East 98th Street,addr
2543132115,postcode,11236,addr
2543132115,housenumber,957,addr
2543169233,street,Malta Street,addr
2543169233,postcode,11207,addr
2543169233,housenumber,361,addr
2543228178,street,Vermont Street,addr
2543228178,postcode,11207,addr
2543228178,housenumber,838,addr
2543426571,street,Devon Loop,addr
2543426571,postcode,10314,addr
2543426571,housenumber,147A,addr
2543426848,street,Devon Loop,addr
2543426848,postcode,10314,addr
2543426848,housenumber,47,addr
2543590572,street,Ridgewood Avenue,addr
2543590572,postcode,11208,addr
2543590572,housenumber,482,addr
2543601331,street,O'Brien Place,addr
2543601331,postcode,11208,addr
2543601331,housenumber,2,addr
2543643191,street,Manor Road,addr
2543643191,postcode,10314,addr
2543643191,housenumber,819,addr
2543938125,street,Irving Place,addr
2543938125,postcode,10304,addr
2543938125,housenumber,2,addr
2543944996,street,Essex Street,addr
2543944996,postcode,11208,addr
2543944996,housenumber,64,addr
2543995780,street,Circle Loop,addr
