id,user,uid,version,changeset,timestamp
5669925,Sunfishtommy,2302638,9,46800480,2017-03-13T02:55:47Z
5670167,Sunfishtommy,2302638,4,46727348,2017-03-10T03:10:28Z
5670677,rad1ance,757042,5,19018399,2013-11-20T17:09:02Z
5670756,Sunfishtommy,2302638,17,46728124,2017-03-10T04:19:50Z
5671179,TheBestIdea,298513,4,44795181,2016-12-30T21:17:25Z
5672183,Sunfishtommy,2302638,8,46728124,2017-03-10T04:19:54Z
5675877,Dami_Tn,2012449,3,21778140,2014-04-18T21:34:50Z
5676845,chdr,165869,2,3958790,2010-02-23T22:13:22Z
5677302,Dami_Tn,2012449,4,21786832,2014-04-19T00:24:46Z
5678628,Dami_Tn,2012449,4,21788300,2014-04-19T01:01:55Z
5679678,KristenK,1494110,3,21851313,2014-04-21T22:48:19Z
5680980,chdr,165869,2,3948519,2010-02-22T23:39:58Z
5681547,TheBestIdea,298513,8,43467531,2016-11-07T16:04:38Z
5681584,OSMF Redaction Account,722137,5,12296835,2012-07-18T20:20:40Z
5681660,KristenK,1494110,4,21778656,2014-04-18T22:02:07Z
5682137,ingalls,305985,5,13445162,2012-10-10T18:47:56Z
5696872,Dami_Tn,2012449,3,21753775,2014-04-17T17:46:41Z
5696879,Dami_Tn,2012449,3,21756285,2014-04-17T19:43:47Z
5697688,DanX,321862,3,18384891,2013-10-16T11:55:20Z
5698222,Dami_Tn,2012449,3,21712323,2014-04-15T16:03:27Z
5698785,Dami_Tn,2012449,3,21635636,2014-04-11T21:40:18Z
5698793,NateOMatic,567237,5,18721918,2013-11-05T00:08:09Z
5699010,chdr,165869,4,6996055,2011-01-17T04:36:05Z
5703908,Xoan Manuel,840447,3,18189662,2013-10-05T05:57:46Z
5703988,chdr,165869,2,6419432,2010-11-21T01:05:22Z
5704756,Xoan Manuel,840447,3,16026309,2013-05-08T10:01:05Z
5704857,Maskulinum,618377,4,22770877,2014-06-06T09:05:24Z
5704918,Xoan Manuel,840447,4,45000118,2017-01-08T12:47:01Z
5705122,Luis36995,1829683,15,39514685,2016-05-23T17:22:11Z
5706033,srividya_c,2115749,4,29420743,2015-03-12T07:34:42Z
5706060,cquest,158826,6,31703784,2015-06-03T21:36:42Z
5706174,dannykath,2226712,4,39537167,2016-05-24T16:08:40Z
5706187,ingalls_nycbuildings,1812841,3,19161678,2013-11-28T15:00:05Z
5706761,chdr,165869,2,6491477,2010-11-30T03:34:38Z
5707422,RichRico,2219338,4,39514023,2016-05-23T16:49:15Z
5707758,ingalls_nycbuildings,1812841,3,19062780,2013-11-22T21:20:45Z
5707891,chdr,165869,2,4447367,2010-04-17T13:19:06Z
5707927,RussNelson,3962,8,2508576,2009-09-17T06:12:17Z
5709727,Dami_Tn,2012449,3,21760334,2014-04-18T00:00:42Z
5710026,werner2101,110263,3,19140706,2013-11-27T09:32:12Z
5710077,chdr,165869,2,6756290,2010-12-24T17:33:59Z
5710212,chdr,165869,2,4447367,2010-04-17T13:04:04Z
5710942,KindredCoda,14293,2,1922544,2009-07-24T08:54:34Z
5711170,thetornado76,1624486,6,42338857,2016-09-22T05:52:03Z
5711830,bot-mode,451693,2,15783691,2013-04-19T11:25:39Z
5712001,thetornado76,1624486,3,42314169,2016-09-21T05:12:35Z
5712943,DaveHansenTiger,7168,1,346852,2007-09-06T08:26:55Z
5713133,SP!KE,521684,3,21876245,2014-04-23T01:02:56Z
5713320,bot-mode,451693,3,14794505,2013-01-26T16:29:10Z
5713675,bot-mode,451693,2,14794505,2013-01-26T16:29:22Z
5714161,bot-mode,451693,3,14398016,2012-12-25T05:40:06Z
5715557,bot-mode,451693,2,14794505,2013-01-26T16:30:31Z
5715577,ediyes,1240849,3,22718355,2014-06-03T16:49:34Z
5716117,Memoire,2176227,4,40512450,2016-07-06T01:22:48Z
5717382,LinusA,2644389,20,34673336,2015-10-16T11:22:02Z
5717407,dannykath,2226712,6,30384204,2015-04-21T17:06:22Z
8119595,gcjunge,775666,6,13708095,2012-11-01T08:48:37Z
10166272,bot-mode,451693,3,14795100,2013-01-26T17:21:05Z
10167439,Mikelatham,3529129,4,38969877,2016-04-28T23:29:08Z
10168281,maxerickson,360392,4,25996090,2014-10-11T04:19:29Z
10169654,bot-mode,451693,2,14795100,2013-01-26T17:27:44Z
10170196,dannykath,2226712,3,31356106,2015-05-21T21:26:04Z
10170542,bot-mode,451693,3,14795100,2013-01-26T17:29:38Z
10173881,dufekin,30521,3,16772204,2013-07-01T01:55:11Z
10174642,bot-mode,451693,3,14795100,2013-01-26T17:36:55Z
10174757,bot-mode,451693,2,14795100,2013-01-26T17:37:05Z
10174863,redsteakraw,139856,5,37232237,2016-02-15T19:37:40Z
10178142,dufekin,30521,4,16860395,2013-07-07T12:17:16Z
10181537,bot-mode,451693,2,14801984,2013-01-27T02:10:40Z
10181764,bot-mode,451693,2,14801984,2013-01-27T02:11:02Z
10182531,ridixcr,2508151,17,45491417,2017-01-25T21:40:05Z
10183532,bot-mode,451693,2,14801984,2013-01-27T02:14:15Z
10185872,dufekin,30521,4,17204975,2013-08-03T15:14:32Z
10252592,thetornado76,1624486,23,42888545,2016-10-14T07:25:06Z
11562391,DaveHansenTiger,7168,1,441049,2007-11-08T23:47:09Z
11563593,NE2,207745,9,6731740,2010-12-22T01:41:30Z
11564097,calfarome,2511706,3,32476317,2015-07-07T16:41:48Z
11564841,dpawlyk,1719931,5,46765085,2017-03-11T15:55:11Z
11567402,bot-mode,451693,2,14802224,2013-01-27T03:34:41Z
11567757,chdr,165869,2,6034171,2010-10-13T21:47:03Z
11567999,bot-mode,451693,2,14802224,2013-01-27T03:35:46Z
11568476,bot-mode,451693,2,14802224,2013-01-27T03:36:39Z
11568926,bot-mode,451693,2,14802224,2013-01-27T03:37:44Z
11569055,bot-mode,451693,2,14802224,2013-01-27T03:37:57Z
11569354,bot-mode,451693,2,14802224,2013-01-27T03:38:31Z
11569859,dpawlyk,1719931,4,43714945,2016-11-17T00:44:03Z
11570605,bot-mode,451693,2,14802224,2013-01-27T03:41:20Z
11570823,KindredCoda,14293,3,26538500,2014-11-03T23:17:20Z
11570866,chdr,165869,2,2744263,2009-10-05T00:17:59Z
11571079,bot-mode,451693,2,14802224,2013-01-27T03:42:14Z
11572603,StellanL,28775,3,16286237,2013-05-26T00:10:16Z
11572888,bot-mode,451693,2,14802365,2013-01-27T03:45:51Z
11573724,bot-mode,451693,2,14802365,2013-01-27T03:47:13Z
11573867,chdr,165869,2,7188804,2011-02-05T00:41:09Z
11574157,bot-mode,451693,4,14802365,2013-01-27T03:48:07Z
11574175,bot-mode,451693,2,14802365,2013-01-27T03:48:09Z
11574287,bot-mode,451693,2,14802365,2013-01-27T03:48:24Z
11574577,dpawlyk,1719931,4,45869380,2017-02-06T23:02:19Z
11574757,bot-mode,451693,2,14802365,2013-01-27T03:49:23Z
11574819,bot-mode,451693,2,14373897,2012-12-23T05:48:24Z
11575335,samely,2512300,3,32758810,2015-07-20T17:12:44Z
11575744,bot-mode,451693,2,14802365,2013-01-27T03:51:11Z
11575912,bot-mode,451693,2,14802365,2013-01-27T03:51:34Z
11577065,chdr,165869,2,3103072,2009-11-13T01:06:32Z
11577094,chdr,165869,2,8211982,2011-05-22T02:11:33Z
11578373,DaveHansenTiger,7168,1,444120,2007-11-09T01:55:10Z
11578582,bot-mode,451693,2,14802365,2013-01-27T03:56:50Z
11578588,bot-mode,451693,2,14802365,2013-01-27T03:56:50Z
11578624,bot-mode,451693,2,14802365,2013-01-27T03:56:53Z
11578817,bot-mode,451693,2,14802365,2013-01-27T03:57:10Z
11579455,bot-mode,451693,2,14802365,2013-01-27T03:58:13Z
11580261,bot-mode,451693,2,14802365,2013-01-27T03:59:43Z
11580423,bot-mode,451693,3,14802365,2013-01-27T04:00:06Z
11580684,schechter,5132149,8,45191556,2017-01-15T14:39:01Z
11580974,bot-mode,451693,3,14802365,2013-01-27T04:00:58Z
11581845,bot-mode,451693,2,14802365,2013-01-27T04:02:13Z
11583338,bot-mode,451693,2,14802365,2013-01-27T04:04:14Z
11583722,dpawlyk,1719931,4,45869380,2017-02-06T23:35:34Z
11584329,KindredCoda,14293,3,26538500,2014-11-03T23:17:04Z
11584898,bot-mode,451693,2,14802365,2013-01-27T04:06:42Z
11585561,Olek Lorenc,154730,3,3584329,2010-01-10T06:43:36Z
11585684,bot-mode,451693,2,14802365,2013-01-27T04:07:35Z
11585862,bot-mode,451693,2,14802365,2013-01-27T04:07:55Z
11586161,bot-mode,451693,2,14802365,2013-01-27T04:08:33Z
11586306,bot-mode,451693,2,14802365,2013-01-27T04:08:53Z
11586357,bot-mode,451693,3,14802365,2013-01-27T04:09:02Z
11586584,bot-mode,451693,2,14802365,2013-01-27T04:09:38Z
11586920,chdr,165869,2,7188804,2011-02-05T00:41:22Z
11586949,andrewpmk,1679,3,26136096,2014-10-17T02:37:10Z
11586990,bot-mode,451693,2,14802365,2013-01-27T04:10:38Z
11587124,bot-mode,451693,2,14373897,2012-12-23T05:49:24Z
11587229,mario824,182051,11,28019944,2015-01-09T14:28:26Z
11587567,bot-mode,451693,3,14802365,2013-01-27T04:11:52Z
11587656,bot-mode,451693,2,14802365,2013-01-27T04:12:05Z
11588008,bot-mode,451693,2,14386277,2012-12-24T05:49:18Z
11588198,bot-mode,451693,2,14802365,2013-01-27T04:13:34Z
11588208,bot-mode,451693,2,14802365,2013-01-27T04:13:36Z
11588293,bot-mode,451693,2,14802365,2013-01-27T04:14:01Z
11588396,bot-mode,451693,2,14802365,2013-01-27T04:14:16Z
11588431,bot-mode,451693,2,14802365,2013-01-27T04:14:21Z
11614385,woodpeck_fixbot,147510,2,1910477,2009-07-23T01:53:12Z
11614866,DaveHansenTiger,7168,1,445819,2007-11-09T08:01:09Z
11615997,DaveHansenTiger,7168,1,445958,2007-11-09T08:11:30Z
11616314,bot-mode,451693,2,14477813,2012-12-31T14:05:49Z
11616321,bot-mode,451693,2,14397876,2012-12-25T05:12:55Z
11616760,bot-mode,451693,2,14477813,2012-12-31T14:05:57Z
11617069,wambag,326503,3,39762991,2016-06-02T21:39:30Z
11617110,bot-mode,451693,2,14806715,2013-01-27T12:34:42Z
11617384,bhousel,584325,2,25790798,2014-10-01T14:10:56Z
11618301,bhousel,584325,3,18584982,2013-10-28T13:59:06Z
11618345,minewman,2845963,3,40655212,2016-07-11T15:59:51Z
11618423,bhousel,584325,3,25790798,2014-10-01T14:10:46Z
11618632,IanH,306962,6,40727825,2016-07-14T03:48:27Z
11618660,JaLooNz,741163,5,20708162,2014-02-22T07:20:49Z
11618723,bot-mode,451693,2,14397876,2012-12-25T05:14:49Z
11619291,bot-mode,451693,2,14397876,2012-12-25T05:15:14Z
11619513,bot-mode,451693,3,14397876,2012-12-25T05:15:27Z
11619883,bot-mode,451693,2,14397876,2012-12-25T05:15:45Z
11620298,wambag,326503,4,39699671,2016-05-31T23:08:58Z
11620369,bot-mode,451693,3,14386277,2012-12-24T05:51:12Z
11620436,bot-mode,451693,2,14806715,2013-01-27T12:40:00Z
11620487,bot-mode,451693,2,14806715,2013-01-27T12:40:05Z
11620530,bot-mode,451693,2,14397876,2012-12-25T05:16:20Z
11620569,wambag,326503,4,39787271,2016-06-03T21:33:38Z
11621027,bot-mode,451693,2,14806715,2013-01-27T12:40:55Z
11621028,bot-mode,451693,2,14806715,2013-01-27T12:40:56Z
11621094,wambag,326503,4,40196096,2016-06-22T05:40:40Z
11621809,bot-mode,451693,2,14477813,2012-12-31T14:07:28Z
11621921,bot-mode,451693,2,14806715,2013-01-27T12:41:51Z
11622221,bot-mode,451693,2,14397850,2012-12-25T05:07:19Z
11622411,Paul Johnson,92286,2,12017227,2012-06-25T22:18:06Z
11624000,bhousel,584325,3,22337088,2014-05-14T16:41:14Z
11624394,bot-mode,451693,2,14397850,2012-12-25T05:09:06Z
11624494,bot-mode,451693,2,14397850,2012-12-25T05:09:12Z
11624934,RichRico,2219338,3,31754383,2015-06-05T19:49:32Z
11630213,bhousel,584325,5,46740900,2017-03-10T14:55:32Z
11632239,uboot,26299,5,34913937,2015-10-27T21:05:59Z
11633254,chdr,165869,2,9498058,2011-10-07T21:56:12Z
11633376,ChrisZontine,1376118,3,21914594,2014-04-24T18:40:07Z
11649558,DanX,321862,3,21862091,2014-04-22T13:21:27Z
11650028,DaveHansenTiger,7168,1,448120,2007-11-09T15:21:20Z
11650631,42429,42429,2,7038141,2011-01-21T09:08:58Z
11650944,tyos,53050,3,28765088,2015-02-11T03:23:56Z
11651069,bhousel,584325,2,19537906,2013-12-19T21:28:45Z
11651609,DaveHansenTiger,7168,1,448120,2007-11-09T15:44:48Z
11651873,tyos,53050,2,26334006,2014-10-26T02:58:11Z
11652559,choess,396743,3,44315533,2016-12-11T04:10:43Z
11652638,DaveHansenTiger,7168,1,448422,2007-11-09T15:55:33Z
11652772,DaveHansenTiger,7168,1,448422,2007-11-09T15:56:46Z
11654765,CloCkWeRX,172061,2,43628291,2016-11-14T03:48:12Z
11656272,bot-mode,451693,5,14806715,2013-01-27T13:06:12Z
11656313,Luis36995,1829683,3,45305160,2017-01-19T18:25:06Z
11656444,NE2,207745,3,6731740,2010-12-22T01:32:17Z
11656686,bot-mode,451693,3,14806715,2013-01-27T13:06:44Z
11657044,bot-mode,451693,2,14420360,2012-12-27T01:28:45Z
11657380,granpueblo,4337895,7,46294892,2017-02-22T05:02:21Z
11657386,srividya_c,2115749,2,29675492,2015-03-23T10:45:50Z
11657563,DaveHansenTiger,7168,1,448736,2007-11-09T16:54:23Z
11657767,bot-mode,451693,3,15784263,2013-04-19T11:54:50Z
11658374,bot-mode,451693,2,14420360,2012-12-27T01:29:01Z
11658961,DaveHansenTiger,7168,1,448736,2007-11-09T17:08:07Z
11659287,bot-mode,451693,2,14418993,2012-12-26T22:20:10Z
11659313,bot-mode,451693,2,14418993,2012-12-26T22:20:10Z
11659316,wambag,326503,4,42525563,2016-09-29T19:34:56Z
11659331,bot-mode,451693,3,15784263,2013-04-19T11:56:48Z
11660180,steverumizen,2655992,6,39273029,2016-05-12T17:01:35Z
11660370,bot-mode,451693,2,15784263,2013-04-19T11:58:13Z
11660610,tyos,53050,3,28968608,2015-02-20T00:02:16Z
11661385,Davlak,217070,4,16482811,2013-06-09T14:30:09Z
11661887,bot-mode,451693,2,14807254,2013-01-27T13:09:01Z
11662293,bot-mode,451693,2,14807254,2013-01-27T13:09:16Z
11662957,bot-mode,451693,2,14807254,2013-01-27T13:09:45Z
11663173,bot-mode,451693,2,14807254,2013-01-27T13:09:58Z
11663265,Matt1993,1891499,6,22748175,2014-06-05T05:15:38Z
11663407,bot-mode,451693,2,14807254,2013-01-27T13:10:08Z
11663435,oldtopos,169004,4,14443344,2012-12-28T19:55:39Z
11664366,Davlak,217070,4,16482811,2013-06-09T14:30:09Z
11664543,DaveHansenTiger,7168,1,449135,2007-11-09T17:54:20Z
11664607,bot-mode,451693,3,14807254,2013-01-27T13:11:06Z
11664987,tyos,53050,3,26702464,2014-11-11T02:58:53Z
11665066,kharri1073,4643425,2,42498876,2016-09-28T16:28:58Z
11665133,bot-mode,451693,2,15784263,2013-04-19T11:59:19Z
11666000,bot-mode,451693,2,15784263,2013-04-19T12:00:12Z
11666133,DanX,321862,3,25768257,2014-09-30T13:54:08Z
11666178,Timothy Smith,115918,3,31552740,2015-05-29T02:39:18Z
11667171,Maskulinum,618377,8,22770587,2014-06-06T08:46:22Z
11668417,karitotp,2748195,4,32319472,2015-06-30T21:35:13Z
11669555,bot-mode,451693,2,15784263,2013-04-19T12:03:20Z
11670521,wambag,326503,4,41983735,2016-09-07T17:25:08Z
11670607,bot-mode,451693,2,14498138,2013-01-02T11:33:35Z
11671720,bot-mode,451693,2,14498138,2013-01-02T11:33:44Z
11671967,bot-mode,451693,2,15784263,2013-04-19T12:06:20Z
11672351,bhousel,584325,3,18622720,2013-10-30T19:06:15Z
11672446,bot-mode,451693,2,15784263,2013-04-19T12:07:12Z
11673093,bot-mode,451693,3,15784263,2013-04-19T12:08:02Z
11673616,bot-mode,451693,2,15784263,2013-04-19T12:09:00Z
11674165,bot-mode,451693,2,15784263,2013-04-19T12:10:03Z
11674438,bot-mode,451693,2,15784263,2013-04-19T12:10:26Z
11674826,bot-mode,451693,2,15784263,2013-04-19T12:11:04Z
11674861,bot-mode,451693,4,15784263,2013-04-19T12:11:07Z
11675083,bot-mode,451693,2,14418955,2012-12-26T22:16:31Z
11675467,bot-mode,451693,2,15784263,2013-04-19T12:12:14Z
11675473,Zandlopertje,2214259,9,27201929,2014-12-03T15:11:01Z
11676102,bot-mode,451693,2,15784263,2013-04-19T12:13:34Z
11676389,bot-mode,451693,3,14420339,2012-12-27T01:24:20Z
11676405,bot-mode,451693,2,15784263,2013-04-19T12:14:11Z
11676611,bot-mode,451693,3,15784263,2013-04-19T12:14:36Z
11677421,bot-mode,451693,2,14807254,2013-01-27T13:17:06Z
11677638,Joezapy,5009120,4,45342147,2017-01-21T00:47:33Z
11677722,tyos,53050,3,24968845,2014-08-24T03:21:19Z
11680368,bot-mode,451693,2,14807254,2013-01-27T13:20:22Z
11683060,DaveHansenTiger,7168,1,450074,2007-11-09T20:41:17Z
11683342,bot-mode,451693,2,14807254,2013-01-27T13:22:42Z
11684599,crystalwalrein,12290,3,4441130,2010-04-16T18:18:27Z
11685219,bot-mode,451693,2,14807254,2013-01-27T13:24:03Z
11686000,bot-mode,451693,2,14807254,2013-01-27T13:24:51Z
11687864,bot-mode,451693,2,14807254,2013-01-27T13:28:14Z
11688400,bot-mode,451693,2,14807254,2013-01-27T13:29:03Z
11689369,bot-mode,451693,2,14807254,2013-01-27T13:30:56Z
11689716,bot-mode,451693,2,14807254,2013-01-27T13:31:24Z
11689756,DaveHansenTiger,7168,1,450433,2007-11-09T21:43:34Z
11689872,bot-mode,451693,2,14807254,2013-01-27T13:31:39Z
11690853,bot-mode,451693,2,14374826,2012-12-23T08:16:15Z
11691153,DaveHansenTiger,7168,1,450433,2007-11-09T21:59:14Z
11691201,bot-mode,451693,2,14807254,2013-01-27T13:33:46Z
11691232,Michael_C_,2393398,2,34736599,2015-10-19T16:27:59Z
11691817,bot-mode,451693,2,14807254,2013-01-27T13:34:57Z
11695560,bot-mode,451693,2,14807254,2013-01-27T13:41:58Z
11696468,bot-mode,451693,2,14807254,2013-01-27T13:43:38Z
11696636,bot-mode,451693,2,14807254,2013-01-27T13:43:56Z
11697080,bot-mode,451693,2,14807254,2013-01-27T13:44:53Z
11698153,bot-mode,451693,2,15784263,2013-04-19T12:16:52Z
11698578,bot-mode,451693,2,15784263,2013-04-19T12:17:53Z
11699081,IanH,306962,3,40291825,2016-06-26T00:05:59Z
11699219,dpawlyk,1719931,8,47215893,2017-03-28T00:05:50Z
11699438,dpawlyk,1719931,3,45962396,2017-02-10T04:07:33Z
11699841,bot-mode,451693,2,14807254,2013-01-27T13:49:07Z
11701441,bot-mode,451693,2,14807867,2013-01-27T13:51:49Z
11701445,bot-mode,451693,2,14374826,2012-12-23T08:17:10Z
11702228,bhousel,584325,3,18469855,2013-10-21T14:23:55Z
11703878,bot-mode,451693,2,14807867,2013-01-27T13:56:12Z
11704003,bot-mode,451693,2,14807867,2013-01-27T13:56:21Z
11704391,IanH,306962,3,24338945,2014-07-24T21:48:42Z
11705120,bot-mode,451693,2,14807867,2013-01-27T13:58:21Z
11705242,bot-mode,451693,2,14807867,2013-01-27T13:58:40Z
11705376,bot-mode,451693,2,14374826,2012-12-23T08:17:46Z
11705588,DaveHansenTiger,7168,1,454149,2007-11-10T00:34:55Z
11707843,bot-mode,451693,2,15784263,2013-04-19T12:21:09Z
11709309,bot-mode,451693,2,15784263,2013-04-19T12:24:04Z
11710435,bot-mode,451693,2,15784263,2013-04-19T12:26:13Z
11710586,DaveHansenTiger,7168,1,454389,2007-11-10T01:25:22Z
11710966,bot-mode,451693,2,15784263,2013-04-19T12:27:10Z
11711706,bot-mode,451693,2,14807867,2013-01-27T14:05:18Z
11712512,bot-mode,451693,2,14807867,2013-01-27T14:06:22Z
11712970,IanH,306962,6,21145772,2014-03-16T21:58:43Z
11712997,dpawlyk,1719931,3,45962396,2017-02-10T03:34:09Z
11715863,bot-mode,451693,2,14477813,2012-12-31T14:10:07Z
11716882,3yoda,632378,3,21276085,2014-03-24T00:55:18Z
11722089,IanH,306962,5,24015608,2014-07-08T02:24:04Z
11722848,bot-mode,451693,2,14807867,2013-01-27T14:17:22Z
11723552,bhousel,584325,7,22602036,2014-05-28T14:50:31Z
11726092,IanH,306962,3,25888183,2014-10-06T02:53:46Z
11726960,NE2,207745,4,4963124,2010-06-11T14:50:46Z
11727649,DaveHansenTiger,7168,1,455072,2007-11-10T03:41:54Z
11728059,dpawlyk,1719931,3,46607320,2017-03-05T22:05:11Z
11729323,KindredCoda,14293,3,25993418,2014-10-10T22:36:09Z
11729567,bot-mode,451693,2,14807867,2013-01-27T14:25:54Z
11731057,samely,2512300,3,32528205,2015-07-09T19:44:00Z
11731098,Professor Cameron,5177123,4,46233550,2017-02-20T05:41:42Z
11732129,Professor Cameron,5177123,4,46011899,2017-02-12T05:17:42Z
11732174,bot-mode,451693,2,14393320,2012-12-24T17:45:21Z
11733327,bot-mode,451693,2,14808369,2013-01-27T14:31:06Z
11734792,NE2,207745,4,4929839,2010-06-07T18:50:31Z
11734880,dpawlyk,1719931,4,45958131,2017-02-09T22:41:50Z
11735109,bot-mode,451693,2,14808369,2013-01-27T14:34:03Z
11739302,KindredCoda,14293,3,26494887,2014-11-02T02:08:32Z
11739698,osm-contributor,1654708,3,43794068,2016-11-19T09:21:56Z
11742450,3yoda,632378,3,21522267,2014-04-05T21:34:46Z
11743098,bot-mode,451693,2,14808369,2013-01-27T14:46:35Z
11744097,bot-mode,451693,2,14808369,2013-01-27T14:48:28Z
11744235,bot-mode,451693,2,14808369,2013-01-27T14:48:37Z
11744632,KindredCoda,14293,3,26039661,2014-10-13T05:46:24Z
11746763,KindredCoda,14293,3,26523052,2014-11-03T10:57:12Z
11747024,Professor Cameron,5177123,3,46066929,2017-02-14T02:45:29Z
11747900,andygol,94578,6,28121632,2015-01-13T21:00:35Z
11748503,bot-mode,451693,2,14808369,2013-01-27T14:54:32Z
11765166,bot-mode,451693,2,14418955,2012-12-26T22:17:35Z
11766088,bot-mode,451693,2,14808867,2013-01-27T15:13:36Z
11767800,emacsen,74937,3,14508078,2013-01-03T04:21:38Z
11773123,DaveHansenTiger,7168,1,457032,2007-11-10T09:52:16Z
11774171,bot-mode,451693,2,15784836,2013-04-19T12:34:26Z
11775985,bot-mode,451693,4,14808867,2013-01-27T15:19:59Z
11776382,bhousel,584325,4,17712700,2013-09-07T04:24:43Z
11776879,bot-mode,451693,3,14808867,2013-01-27T15:21:25Z
11777384,bot-mode,451693,3,14808867,2013-01-27T15:22:13Z
11777691,bot-mode,451693,2,14808867,2013-01-27T15:22:54Z
11777869,bhousel,584325,3,20237809,2014-01-27T21:59:13Z
11778134,millerm276,1232894,3,15072019,2013-02-18T02:15:15Z
11778377,bot-mode,451693,2,14808867,2013-01-27T15:24:02Z
11778504,bot-mode,451693,2,14808867,2013-01-27T15:24:15Z
11778902,bot-mode,451693,2,14808867,2013-01-27T15:24:53Z
11778925,kostrowski,4507225,7,41828194,2016-08-31T14:28:04Z
11779061,wambag,326503,3,41807140,2016-08-30T17:29:04Z
11779305,bot-mode,451693,2,14808867,2013-01-27T15:25:37Z
11779522,bot-mode,451693,2,14808867,2013-01-27T15:26:01Z
11780186,bot-mode,451693,3,14477782,2012-12-31T14:04:15Z
11780402,bot-mode,451693,2,14808867,2013-01-27T15:27:52Z
11780603,wambag,326503,4,40250663,2016-06-24T05:39:27Z
11780734,bot-mode,451693,3,14808867,2013-01-27T15:28:28Z
11780949,IanH,306962,3,42647572,2016-10-05T04:51:17Z
11781022,bot-mode,451693,2,14808867,2013-01-27T15:28:53Z
11781696,bhousel,584325,3,18588545,2013-10-28T17:49:14Z
11781986,bot-mode,451693,2,14808867,2013-01-27T15:30:37Z
11782084,bot-mode,451693,2,14808867,2013-01-27T15:30:41Z
11782466,bot-mode,451693,2,14477782,2012-12-31T14:04:45Z
11782953,DaveHansenTiger,7168,1,457319,2007-11-10T11:31:22Z
11783148,woodpeck_repair,145231,5,20574375,2014-02-15T13:03:23Z
11783228,bot-mode,451693,2,14808867,2013-01-27T15:31:46Z
11783241,oba510,933797,6,39599118,2016-05-27T09:20:43Z
11783478,bot-mode,451693,3,14397865,2012-12-25T05:11:11Z
20185975,bot-mode,451693,2,14826517,2013-01-28T20:18:51Z
20186334,bot-mode,451693,2,14826517,2013-01-28T20:19:29Z
20192930,bot-mode,451693,2,14826517,2013-01-28T20:22:25Z
20195149,steverumizen,2655992,6,39363725,2016-05-16T21:31:37Z
20197798,bot-mode,451693,2,14827285,2013-01-28T20:27:48Z
20208009,bot-mode,451693,2,14406821,2012-12-26T00:03:29Z
20209989,bot-mode,451693,2,14827285,2013-01-28T20:35:28Z
20211104,bot-mode,451693,2,14365379,2012-12-22T12:26:27Z
20211339,eugenebata,624003,3,28435042,2015-01-27T05:24:29Z
20212115,bot-mode,451693,3,14827285,2013-01-28T20:38:32Z
20213622,bot-mode,451693,2,14406821,2012-12-26T00:03:59Z
20215313,bot-mode,451693,2,14827285,2013-01-28T20:42:09Z
20216375,bot-mode,451693,3,14827285,2013-01-28T20:43:25Z
20216897,bot-mode,451693,2,14365379,2012-12-22T12:26:43Z
20219073,bot-mode,451693,2,14406821,2012-12-26T00:04:32Z
20222303,bot-mode,451693,3,14827285,2013-01-28T20:50:30Z
20222304,bot-mode,451693,4,14827285,2013-01-28T20:50:30Z
20222414,bot-mode,451693,2,14827285,2013-01-28T20:50:38Z
20223347,ridixcr,2508151,10,45086755,2017-01-11T20:38:43Z
20223996,bot-mode,451693,3,14827285,2013-01-28T20:52:17Z
20229846,bot-mode,451693,2,15787353,2013-04-19T16:19:02Z
20231672,bot-mode,451693,2,15787353,2013-04-19T16:21:21Z
20233907,beweta,152074,3,27520870,2014-12-17T02:59:01Z
20234409,bot-mode,451693,2,14365379,2012-12-22T12:27:28Z
20235252,bot-mode,451693,2,15787353,2013-04-19T16:26:13Z
20235412,bot-mode,451693,2,15787353,2013-04-19T16:26:29Z
20236759,bot-mode,451693,2,15787353,2013-04-19T16:28:08Z
20237689,bot-mode,451693,2,14827285,2013-01-28T21:00:39Z
20241076,bot-mode,451693,2,14406782,2012-12-25T23:58:02Z
20245199,bot-mode,451693,2,14827848,2013-01-28T21:08:07Z
20245730,MCM7,2421207,3,29050606,2015-02-23T18:35:53Z
20248060,bot-mode,451693,2,14827848,2013-01-28T21:11:16Z
20248151,bot-mode,451693,2,14827848,2013-01-28T21:11:21Z
20250376,bot-mode,451693,2,14827848,2013-01-28T21:13:37Z
20251189,bot-mode,451693,2,15787353,2013-04-19T16:29:18Z
20252730,bot-mode,451693,3,15787353,2013-04-19T16:31:07Z
20253144,bot-mode,451693,2,14365379,2012-12-22T12:28:31Z
20254350,bot-mode,451693,2,14827848,2013-01-28T21:16:00Z
20254447,bot-mode,451693,2,14365379,2012-12-22T12:28:37Z
20255216,bot-mode,451693,2,14827848,2013-01-28T21:16:40Z
20257255,bot-mode,451693,2,14827848,2013-01-28T21:18:29Z
22909132,Sunfishtommy,2302638,20,46800658,2017-03-13T03:10:49Z
22927228,pathym,689176,4,16598893,2013-06-18T05:19:23Z
23465080,DaveHansenTiger,7168,1,403682,2008-03-26T18:17:42Z
23465612,DaveHansenTiger,7168,1,403682,2008-03-26T18:39:51Z
23466686,DaveHansenTiger,7168,1,403682,2008-03-26T19:21:06Z
23467301,thetornado76,1624486,4,38943953,2016-04-28T07:35:57Z
23468160,DaveHansenTiger,7168,1,403682,2008-03-26T20:11:25Z
